"created_at,""text""";;;
"Fri Nov 13 22:33:22 +0000 2015,""RT @M_Turner_1: Congratulations Team #VBBLVD You guys are lookin real good!!! #biggerandbetter #GDCVA  https://t.co/MpMTdG7UcX""";;;
"Fri Nov 13 23:59:33 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:05:49 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 01:59:55 +0000 2015,""RT @TriciaNadolny: Noteworthy: City officials had said @Comcast was open to expanding IE to low-income vets &amp"" seniors. Today, Comcast only �""";;;
"Fri Nov 13 18:11:37 +0000 2015,""RT @TheAMAs: Tap """"Where Are � Now"""" to vote @justinbieber @diplo   @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.�""";;
"Fri Nov 13 21:26:32 +0000 2015,""Sorry but the Carrie-Dee commercial needs to stop #hulu #stelara""";;;
"Fri Nov 13 23:17:39 +0000 2015,"".@comcastcares please follow me and notice that I have DM'd you about an issue""";;;
"Fri Nov 13 18:40:55 +0000 2015,""Making friends at @verizon""";;;
"Sat Nov 14 01:15:57 +0000 2015,""I'm never gonna sleep again!!! #BingeOn @TMobile #UncarrierX https://t.co/bPaTYK5eoD""";;;
"Fri Nov 13 18:29:31 +0000 2015,""RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F* ^s it up with an activation fee. COME ON! https:�""";;
"Fri Nov 13 21:31:46 +0000 2015,""@TMobile thanks!""";;;
"Fri Nov 13 18:55:34 +0000 2015,""#Verizon #Tablet � Verizon launches own-brand Ellipsis 10 tablet � To follow up� https://t.co/QkFAWGjqwF #Android https://t.co/sa6mBqW4pi""";;;
"Fri Nov 13 20:58:31 +0000 2015,""We nominate @hulu for a #BrandGoodyLA #GoodyAwards for sponsoring #BikeSharing in #santamonica! https://t.co/spj3alg3hY""";;;
"Fri Nov 13 22:47:36 +0000 2015,""@ATTCares I bought iPhn 6s Plus sent the phone 2 replace then u sent back sayng send right phone 100+ minutes later I'm told he'll call back""";;;
"Fri Nov 13 22:34:49 +0000 2015,""I just entered to WIN TMN's """" Plus Membership """" via    - Enter Here:  https://t.co/725yNJ7iEy""";;;
"Fri Nov 13 21:27:53 +0000 2015,""@comcastcares just sent too""";;;
"Fri Nov 13 19:49:45 +0000 2015,""I just entered to WIN TMN's """"#Hulu Plus Membership #Giveaway"""" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/6wGh9omqwT""";;;
"Sat Nov 14 00:16:00 +0000 2015,""Why does my phone turn off then back on by its self ? @APPLEOFFIClAL @TMobile""";;;
"Fri Nov 13 20:34:41 +0000 2015,""RT @whispr_c: when #metalocalypse  comes on  #Tv ! long live #dethklok #metalocalypsenow  #vine #hulu https://t.co/bB321nZgSE""";;;
"Fri Nov 13 20:43:25 +0000 2015,""@ATTCares I set up the order on phone, since acct is my hubs name they refuse to talk to me in store! No time for that nonsense! I'm DONE!""";;;
"Sat Nov 14 00:31:06 +0000 2015,""It's here! It's here! #4gltecellspot from @tmobile! Thanks for the innovation @JohnLegere https://t.co/g1QXFHEyZj""";;;
"Fri Nov 13 20:16:10 +0000 2015,""What we can learn from the recent Comcast password sale incident https://t.co/pBz49ke6sj #TechNews #Comcast""";;;
"Sat Nov 14 01:57:36 +0000 2015,""#Verizon #Tablet � Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE� https://t.co/GcHcluX3P2 #Android https://t.co/QB3mY6t9hN""";;;
"Fri Nov 13 20:27:27 +0000 2015,""@TMobileHelp Great I'm suing your company for discrimination and negligence. Have your attorneys DM me.""";;;
"Fri Nov 13 18:49:04 +0000 2015,""@VZWSupport Well ^JD, ask ^PF. My wife and I are cancelling tomorrow before the $40 is unnecessarily added to our already high bill.""";;;
"Fri Nov 13 21:39:53 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:57:43 +0000 2015,""Just got real free cell service with #ringplus https://t.co/x7k2J3pl2G Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 21:24:07 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/7ITfVqHKpc""";;;
"Sat Nov 14 00:20:03 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/uZoK7jzs9L""";;;
"Fri Nov 13 23:23:02 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/4hargWSmhi""";;;
"Fri Nov 13 19:30:17 +0000 2015,""RT @AudraYorkAuthor: Disappointed @Comcast for limiting data WITHOUT notification. """"Unlimited"""" means limited? Stupid me. BAD business! Sham�""";;;
"Sat Nov 14 01:52:32 +0000 2015,""#Verizon Offers High-Speed #GlobalRoaming for $10 a Day | Re/code https://t.co/JzwDpEEzoh""";;;
"Fri Nov 13 20:46:50 +0000 2015,""Just got real free cell service with #ringplus https://t.co/k970A34uLF Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT""";;;
"Fri Nov 13 23:14:15 +0000 2015,""@ATTCares nah it's all about Verizon""";;;
"Sat Nov 14 00:30:18 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/Xpfny1alkM""";;;
"Fri Nov 13 19:31:58 +0000 2015,""@TMobileHelp @SamsungMobileUS If I have to do 5 steps to send a pic message 1 more time Im going to throw my Samsung along with its carrier.""";;;
"Fri Nov 13 22:28:09 +0000 2015,""RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p""";;;
"Fri Nov 13 21:32:06 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 20:46:39 +0000 2015,""#foodphoto #food #chef #dish #foodeat #foodinlove #cook Spiced Sweet Potato�.RECIPE https://t.co/MFR0UGRuRH""";;;
"Fri Nov 13 19:23:28 +0000 2015,""UNC could clinch the division tomorrow, that's huge! @verizon, I know you can't make that happen, but you could still #MakeMyGameDay.... ?""";;;
"Fri Nov 13 21:47:20 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:45:02 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:25:30 +0000 2015,""RT @mdaworks: Mississippian #JimBarksdale shares lessons learned from 3 great businesses @FedEx @ATT #netscape. @TEDxJackson https://t.co/J�""";;;
"Fri Nov 13 18:11:42 +0000 2015,""How will @TMobile's new indoor 4G LTE CellSpot enhance your business? Read more to find out: https://t.co/5VB4fql14G""";;;
"Sat Nov 14 01:25:19 +0000 2015,""Verizons Gizmo gadget review watch phone Also a video review https://t.co/Tyu3yLMrZL @Verizon #tech https://t.co/mxtIa3eQAx""";;;
"Fri Nov 13 18:33:24 +0000 2015,""Extremely dissatisfied with @comcast requiring 60 days notice upon cancellation of a business account. Dick move @comcast, dic move.""";;;
"Fri Nov 13 22:33:20 +0000 2015,""@TMobile I get a """"404 Error"""" when I go to that URL""";;;
"Fri Nov 13 19:00:44 +0000 2015,""RT @iFoodWorld: #foodphoto #food #chef #dish #foodeat #foodinlove #cook Chocolate chip cheesecake bars https://t.co/GCRIcXz96Q""";;;
"Fri Nov 13 20:50:16 +0000 2015,""Thank you @hulu for no commercials during Grey's Anatomy! ???""";;;
"Fri Nov 13 20:05:25 +0000 2015,""Wow and after all that time waiting and finally getting through to a supervisor @comcast @XFINITY disconnects me #lovely #comcastsucks""";;;
"Fri Nov 13 22:18:54 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:49:27 +0000 2015,""RT @Chubsf: I hate that @GoodToGoWSDOT 's customer service is worse than @comcast's. Every time I try to call them it's 30 minutes plus. Ri�""";;;
"Fri Nov 13 21:57:42 +0000 2015,""#Comcast Resets 200,000 Compromised #Email Passwords, But Questions Remain - InformationWeek https://t.co/CuXRiZMm8h by @InformationWeek""";;;
"Fri Nov 13 21:47:12 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:43:51 +0000 2015,""MY DOG THE videogod jazmynsharay @lynabaye ?????????? #StreetWatchTV TONITE 11pm #comcast #Atlanta ch 24 https://t.co/n28DCNygsf""";;;
"Fri Nov 13 20:59:07 +0000 2015,""I just entered to WIN TMN's """"#Hulu Plus Membership #Giveaway"""" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/uwzHtJZv5e""";;;
"Fri Nov 13 23:09:13 +0000 2015,""Does anyone talk to @comcast in a good mood?""";;;
"Fri Nov 13 22:20:56 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 00:29:12 +0000 2015,""@TMobile @RT_com You should add the live video feed at https://t.co/VQNc6EY5oq to your #BingeOn list. Thanks!""";;;
"Fri Nov 13 18:44:49 +0000 2015,""@JohnLegere I ended up going with a carrier that uses good spectrum for building penitration. Ending up back on @ATT""";;;
"Fri Nov 13 20:10:28 +0000 2015,""when you suppose to have 25 mbps internet but you only be getting 1 up and 1 down. Explain please @XFINITY @comcast""";;;
"Fri Nov 13 19:54:22 +0000 2015,""@TheAMAs @TMobile @justinbieber @diplo @Skrillex #MadeInTheAM go vote best album ever #MadeInTheAM""";;;
"Fri Nov 13 22:19:07 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:30:36 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/iTSwLSIuM8""";;;
"Fri Nov 13 22:12:19 +0000 2015,""RT @SafeWise: RT @C4CrystalWatts: 10 #WearableTech Safety &amp"; GPS Devices for Kids. We've got the #GizmoPal from @Verizon &amp;" love it! https://�""";
"Fri Nov 13 23:01:29 +0000 2015,""RT @beatport: New @TMobile Backstage: Free download of @dj_torio ft @Polina #EverAfter at https://t.co/dErCoWYleZ #MusicFreedom https://t.c�""";;;
"Fri Nov 13 21:36:51 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 23:43:42 +0000 2015,""RT @TheAMAs: Tap """"Uptown Funk!"""" to vote for @BrunoMars   @MarkRonson for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/J9Dv�""";;
"Fri Nov 13 22:53:52 +0000 2015,""@ATTCares cost me $455 and three hours of ur workers time for us all to figure out I have to wait till tom. I thought bus mem come first""";;;
"Fri Nov 13 18:38:30 +0000 2015,""I posted 5 photos on Facebook in the album """"OUT@Comcast Evening of Networking"""" https://t.co/BebPMF98gx""";;;
"Fri Nov 13 21:07:13 +0000 2015,""RT @IanJamesPoulter: In 12 years with @ATT I've paid on time   you cut me off when im traveling for 5 weeks in Asia. #Helpful thanks https:�""";;
"Fri Nov 13 23:03:23 +0000 2015,""@ATT what's happening on not getting connection with my WiFi? Smh couldn't do anything while I was at work""";;;
"Fri Nov 13 18:32:32 +0000 2015,""Just need to make my weekly hate post to @ATT no I don't want your assistance that takes 2 hours n waste of time.""";;;
"Fri Nov 13 23:41:29 +0000 2015,""@ATTCares Yes, I need to talk to a supervisor in customer service over my bill.""";;;
"Fri Nov 13 21:43:45 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:08:29 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/6Ph19OVkbh""";;;
"Fri Nov 13 19:31:09 +0000 2015,""#Verizon #Tablet � Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop� https://t.co/V0H1BoqpL6 #Android""";;;
"Fri Nov 13 22:37:13 +0000 2015,""My voicemail is finally fixed after a year of not working. Thank you to the @ATT CS representative I talked to??""";;;
"Fri Nov 13 20:01:39 +0000 2015,""RT @SNFonNBC: The @Giants aim to once again take down an undefeated @Patriots team, presented by @Verizon https://t.co/Mk36rS4WwE""";;;
"Fri Nov 13 23:32:07 +0000 2015,""A new reason I love @tMobile even more: """"T-Mobile Binge"""" #mobile https://t.co/RNw5p1y0ZN""";;;
"Sat Nov 14 00:32:51 +0000 2015,""@TMobileHelp your service sucks ass""";;;
"Fri Nov 13 19:37:25 +0000 2015,""@TMobile thank you! ??""";;;
"Fri Nov 13 20:12:29 +0000 2015,""@TMobileHelp not at all and will do!""";;;
"Sat Nov 14 00:54:27 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/Oj9X16ZvTw""";;;
"Fri Nov 13 19:37:49 +0000 2015,""JOIN THE FIGHT ON #DBZXB https://t.co/7NfTRkOYzu FOR��  #team1�#att""";;;
"Fri Nov 13 20:35:36 +0000 2015,""This is a joke right @TMobile   @TMobileHelp ?? 18 hours and still no service??? https://t.co/n0GlC2V9OT""";;
"Fri Nov 13 22:09:13 +0000 2015,""What are the operators goals with #NFV + #SDN? See what @Verizon talked about at the recent #ETSI conference: https://t.co/NMIG4433sn""";;;
"Sat Nov 14 00:35:28 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/lm20XHD2D3""";;;
"Fri Nov 13 18:46:23 +0000 2015,""RT @Authy: .@Comcast finds nearly 600K #Xfinity customer details being sold on the #darkweb. https://t.co/2wkKa3yQXH https://t.co/P259NUcq2y""";;;
"Fri Nov 13 22:54:14 +0000 2015,""@TMobileHelp Now after multiple calls to T-Mobile, you can locate my phone. A big company like yours doesn't have a way to track this?!""";;;
"Fri Nov 13 20:46:02 +0000 2015,""#BingeOn baby! @TMobile is back at it again! https://t.co/jTTxCS84bk""";;;
"Sat Nov 14 01:49:09 +0000 2015,""I just entered to win the new #HTCOneA9 Smart Phone @ATT https://t.co/EaltKLUxf8""";;;
"Fri Nov 13 22:21:43 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:46:56 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:28:59 +0000 2015,""@downtownronnieb @netflix @hulu Tiny was a teddy bear with me! But I wouldn't make him mad ";")""";;
"Fri Nov 13 18:12:21 +0000 2015,""@comcastcares still waiting for last nights shows to become available on demand....#waitingallday https://t.co/5fWnQ3ny5U""";;;
"Fri Nov 13 21:46:56 +0000 2015,""RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg""";;;
"Sat Nov 14 01:23:13 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 18:34:41 +0000 2015,""RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F* ^s it up with an activation fee. COME ON! https:�""";;
"Fri Nov 13 19:42:56 +0000 2015,""@JohnLegere @TMobileHelp @sprintcare  ok TMobile made a mistake and they are asking me to pay for it Sprint was never this bad! Sprint HELP!""";;;
"Sat Nov 14 01:25:42 +0000 2015,""@ATTCares I already asked for your help on the phone fuck this I'm getting xfinity""";;;
"Fri Nov 13 22:32:40 +0000 2015,""Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile... https://t.co/acDVpWoefj""";;;
"Sat Nov 14 00:44:51 +0000 2015,""@TMobileHelp thanks and same to everyone at the #T-Force""";;;
"Fri Nov 13 23:55:19 +0000 2015,""RT @TheAMAs: Keep VOTING for #AMAs Collaboration of the Year Un-leashed by @TMobile here: https://t.co/IjoOiRtKnQ""";;;
"Fri Nov 13 21:34:46 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 18:08:24 +0000 2015,""#comcastcares: DrGranma I'm very sorry you feel this way. Has your phone service been restored? - Ray https://t.co/vJEaam1X29""";;;
"Fri Nov 13 20:00:23 +0000 2015,""@hulu_support I haven't tried recently on laptop or phone, but yes, every other device crashes during ads, sometimes 3x per ad set. DM sent.""";;;
"Fri Nov 13 20:47:32 +0000 2015,""@verizon @jcgaustin you both have the same return policy how can you act like you would treat her any differently?""";;;
"Fri Nov 13 22:34:57 +0000 2015,""@TMobileHelp On phone w/some1 at TMO who wants me to use the chat on TMO site to contact someone else at TMO. Cant you guys call internally?""";;;
"Sat Nov 14 01:11:43 +0000 2015,""RT @lopenlab: Very proud of @CityTaps one of the 4 winners of #PowerfulAnswersAward on #IoT category cc @verizon https://t.co/ejAqzUwklg""";;;
"Fri Nov 13 20:46:15 +0000 2015,""@TMobile why hasn't the Nexus 6 received marshmallow yet? What's the hold up""";;;
"Sat Nov 14 01:41:25 +0000 2015,""RT @galynnp: Shame @verizon Bryant Irvin Store for taking advantage of my widow senior adult mom   refusing to fix it #BadCustomerService #�""";;
"Fri Nov 13 19:28:13 +0000 2015,""Screw you @comcast not only does your service SUCK but u placed me under a 24 month after I've said multiple times I didnt want a contract!!""";;;
"Fri Nov 13 21:33:09 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:40:29 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:31:40 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 18:06:59 +0000 2015,""@JohnLegere can't wait till @tmobile becomes the number one wireless company in the us and putts AT T and Verizon out of business.""";;
"Fri Nov 13 23:59:05 +0000 2015,""#Verizon to charge new $20 activation fee #jobs #500K #posao: #Verizon will begin charging certain customers a... https://t.co/BNEnt5ZzrS""";;;
"Fri Nov 13 22:35:08 +0000 2015,"".@FidoTVChannel has launched on @Dish. No @Dish? Demand it from your local provider | https://t.co/Yh8qxANzQc https://t.co/62Dnd2IIz9""";;;
"Fri Nov 13 23:23:13 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/YWkNLYZJ6y""";;;
"Fri Nov 13 21:56:57 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:13:19 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/Uxh6Q2TFjH""";;;
"Fri Nov 13 19:36:08 +0000 2015,""RT @LevInTheCity: Hobart principal wins Fitbit from @ATT @ATTIndiana @AmericasPromise @readynwi #GradNation https://t.co/t46sbGaFfX""";;;
"Fri Nov 13 22:37:20 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 19:39:19 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/HeHNRaGbmZ""";;;
"Sat Nov 14 00:36:20 +0000 2015,""AT&amp";T;" #Retail #Sales Consultants San Francisco Area Stores CA 1000 SIGN ON BONUS!!! in #SanFrancisco at #ATT #job https://t.co/g4LQR3ZEUO""";
"Fri Nov 13 22:02:48 +0000 2015,""RT @TheAMAs: Tap """"Uptown Funk!"""" to vote for @BrunoMars   @MarkRonson for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/J9Dv�""";;
"Fri Nov 13 21:47:17 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Sat Nov 14 01:54:09 +0000 2015,""RT @XtinaWeb: Xtina @verizon #Hopeline event";" x250 high quality photos https://t.co/DatxHSrxUM https://t.co/jp8IoufQKE""";;
"Fri Nov 13 22:48:52 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 21:37:32 +0000 2015,""I just entered to win the new #HTCOneA9 @ATT""";;;
"Fri Nov 13 22:05:51 +0000 2015,""I just checked in @ATT with #mPLACES  Download today!  https://t.co/gGUfEwjjFZ""";;;
"Sat Nov 14 00:23:44 +0000 2015,""RT @techmymoney: #att #sponsoredpost #lgv10 review coming to https://t.co/EVH0TrE1eV https://t.co/WBudFN23vT""";;;
"Fri Nov 13 19:43:23 +0000 2015,""RT @I_AM_Dance: Currently Naked "" just me, my bottle of moscato, my dog duchess and #Hulu #Fym #Fwm""";;;
"Fri Nov 13 21:49:37 +0000 2015,""Same rsn I left @ATT for @VerizonWireless @ Cingular acqius. is the same rsn @DirecTV is out.   Have to pay a new upgrade fee  Wha????.  #BS""";;;
"Sat Nov 14 00:51:04 +0000 2015,""you suck @verizon wireless. I order something online and you don't let me get it cause you guys messed up?!""";;;
